block,stimulus,response,score,rt,filename
3,black5,d,1,1435,run79
3,good,a,1,1385,run79
3,happy,a,1,1335,run79
3,white1,a,1,1385,run79
3,bad,d,1,1435,run79
3,hurt,d,1,1335,run79
3,white5,a,1,1435,run79
3,nasty,d,1,1385,run79
3,black3,d,1,1335,run79
3,black4,d,1,1385,run79
3,agony,d,1,1385,run79
3,pleasure,a,1,1435,run79
3,white4,a,1,1335,run79
3,black2,d,1,1435,run79
4,block4,w,0,625,run79
5,white3,a,0,1445,run79
5,white4,d,1,1345,run79
5,black1,d,0,1335,run79
5,black2,a,1,1435,run79
5,black5,a,1,1335,run79
5,black3,a,1,1385,run79
5,black4,a,1,1385,run79
5,white2,d,1,1435,run79
5,white1,d,1,1335,run79
5,white5,d,1,1385,run79
6,evil,d,1,1385,run79
6,black1,a,1,1435,run79
6,joy,a,1,1335,run79
6,black3,a,1,1385,run79
6,nasty,d,1,1435,run79
6,white5,d,1,1335,run79
6,happy,a,1,1435,run79
6,white2,d,1,1385,run79
6,white1,d,1,1335,run79
6,bad,d,1,1385,run79
6,black5,a,1,1435,run79
6,agony,d,1,1385,run79
6,white3,d,1,1335,run79
6,black4,a,1,1435,run79
6,white4,d,1,1385,run79
6,pleasure,a,1,1385,run79
6,good,a,1,1335,run79
6,love,a,1,1385,run79
6,hurt,d,1,1435,run79
6,black2,a,1,1385,run79
1,joy,d,0,1545,run80
1,nasty,a,0,1345,run80
1,pleasure,a,1,1335,run80
1,bad,d,1,1435,run80
1,evil,d,1,1335,run80
1,happy,a,1,1435,run80
1,good,a,1,1335,run80
1,agony,d,1,1435,run80
1,hurt,d,1,1335,run80
1,love,a,1,1435,run80
2,white4,d,0,1385,run80
2,black1,a,0,1385,run80
2,white3,a,1,1335,run80
2,black4,d,1,1435,run80
2,white2,a,1,1385,run80
2,white5,a,1,1335,run80
2,black5,d,1,1435,run80
2,white1,a,1,1385,run80
2,black3,d,1,1385,run80
2,black2,d,1,1335,run80
3,pleasure,a,1,1435,run80
3,joy,a,1,1335,run80
3,white2,a,1,1385,run80
3,white5,a,1,1385,run80
3,white3,a,1,1385,run80
3,white4,a,1,1385,run80
3,hurt,d,1,1435,run80
3,black3,d,1,1335,run80
3,white1,a,1,1435,run80
3,black5,d,1,1385,run80
3,agony,d,1,1335,run80
3,happy,a,1,1435,run80
3,evil,d,1,1385,run80
3,love,a,1,1385,run80
3,black1,d,1,1385,run80
3,bad,d,1,1335,run80
3,nasty,d,1,1385,run80
3,black2,d,1,1385,run80
3,black4,d,1,1385,run80
3,good,a,1,1435,run80
4,block4,w,0,625,run80
5,white5,a,0,1445,run80
5,white2,d,1,1345,run80
5,black2,d,0,1335,run80
5,black3,a,1,1435,run80
5,white4,d,1,1385,run80
5,black5,a,1,1385,run80
5,white1,d,1,1385,run80
5,black1,a,1,1385,run80
5,white3,d,1,1385,run80
5,black4,a,1,1385,run80
6,nasty,d,1,1385,run80
6,love,a,1,1385,run80
6,agony,d,1,1385,run80
6,black4,a,1,1385,run80
6,black5,a,1,1335,run80
6,good,a,1,1385,run80
6,white2,d,1,1435,run80
6,happy,a,1,1385,run80
6,black1,a,1,1335,run80
6,white4,d,1,1435,run80
6,evil,d,1,1335,run80
6,white1,d,1,1385,run80
6,black3,a,1,1435,run80
6,joy,a,1,1335,run80
6,black2,a,1,1385,run80
6,pleasure,a,1,1385,run80
6,white5,d,1,1435,run80
6,hurt,d,1,1335,run80
6,bad,d,1,1385,run80
6,white3,d,1,1385,run80
1,nasty,a,0,1545,run81
1,agony,d,1,1345,run81
1,happy,d,0,1335,run81
1,hurt,d,1,1385,run81
1,bad,d,1,1385,run81
1,joy,a,1,1435,run81
1,pleasure,a,1,1335,run81
1,love,a,1,1385,run81
1,good,a,1,1385,run81
1,evil,d,1,1435,run81
2,black5,a,0,1385,run81
2,black4,d,1,1385,run81
2,white1,d,0,1335,run81
2,black2,d,1,1385,run81
2,white2,a,1,1435,run81
2,black1,d,1,1385,run81
2,white5,a,1,1385,run81
2,white4,a,1,1335,run81
2,black3,d,1,1435,run81
2,white3,a,1,1385,run81
3,happy,a,1,1335,run81
3,agony,d,1,1435,run81
3,nasty,d,1,1335,run81
3,black4,d,1,1385,run81
3,pleasure,a,1,1435,run81
3,love,a,1,1335,run81
3,black5,d,1,1435,run81
3,white1,a,1,1385,run81
3,evil,d,1,1385,run81
3,hurt,d,1,1335,run81
3,white4,a,1,1435,run81
3,black1,d,1,1385,run81
3,white2,a,1,1385,run81
3,joy,a,1,1335,run81
3,bad,d,1,1435,run81
3,good,a,1,1385,run81
3,white5,a,1,1335,run81
3,white3,a,1,1385,run81
3,black3,d,1,1435,run81
3,black2,d,1,1335,run81
4,block4,w,0,675,run81
5,black1,d,0,1445,run81
5,black3,a,1,1345,run81
5,white2,a,0,1335,run81
5,white3,d,1,1435,run81
5,black5,a,1,1385,run81
5,white4,d,1,1385,run81
5,black4,a,1,1385,run81
5,white5,d,1,1385,run81
5,black2,a,1,1385,run81
5,white1,d,1,1385,run81
6,nasty,d,1,1335,run81
6,happy,a,1,1435,run81
6,pleasure,a,1,1335,run81
6,hurt,d,1,1435,run81
6,white4,d,1,1335,run81
6,black2,a,1,1435,run81
6,black4,a,1,1335,run81
6,good,a,1,1385,run81
6,agony,d,1,1435,run81
6,white1,d,1,1335,run81
6,evil,d,1,1385,run81
6,bad,d,1,1385,run81
6,white2,d,1,1385,run81
6,black3,a,1,1435,run81
6,joy,a,1,1335,run81
6,love,a,1,1385,run81
6,black1,a,1,1385,run81
6,white3,d,1,1435,run81
6,white5,d,1,1335,run81
6,black5,a,1,1435,run81
1,hurt,a,0,1545,run82
1,evil,d,1,1345,run82
1,happy,d,0,1335,run82
1,nasty,d,1,1385,run82
1,love,a,1,1435,run82
1,joy,a,1,1335,run82
1,good,a,1,1385,run82
1,pleasure,a,1,1385,run82
1,bad,d,1,1435,run82
1,agony,d,1,1335,run82
2,white5,d,0,1385,run82
2,white4,a,1,1435,run82
2,black4,a,0,1335,run82
2,white2,a,1,1385,run82
2,black3,d,1,1435,run82
2,black2,d,1,1335,run82
2,black1,d,1,1385,run82
2,black5,d,1,1385,run82
2,white3,a,1,1435,run82
2,white1,a,1,1335,run82
3,black3,d,1,1435,run82
3,black4,d,1,1335,run82
3,white1,a,1,1435,run82
3,love,a,1,1335,run82
3,black5,d,1,1435,run82
3,black2,d,1,1335,run82
3,white3,a,1,1435,run82
3,nasty,d,1,1385,run82
3,black1,d,1,1335,run82
3,bad,d,1,1385,run82
3,white4,a,1,1435,run82
3,happy,a,1,1335,run82
3,pleasure,a,1,1385,run82
3,hurt,d,1,1435,run82
3,white5,a,1,1385,run82
3,white2,a,1,1335,run82
3,good,a,1,1385,run82
3,joy,a,1,1385,run82
3,evil,d,1,1435,run82
3,agony,d,1,1335,run82
4,block4,w,0,675,run82
5,white3,a,0,1445,run82
5,black1,d,0,1345,run82
5,white2,d,1,1335,run82
5,white1,d,1,1385,run82
5,white5,d,1,1385,run82
5,black4,a,1,1435,run82
5,black3,a,1,1335,run82
5,black5,a,1,1385,run82
5,black2,a,1,1385,run82
5,white4,d,1,1435,run82
6,black2,a,1,1385,run82
6,hurt,d,1,1385,run82
6,evil,d,1,1335,run82
6,nasty,d,1,1385,run82
6,black1,a,1,1435,run82
6,white1,d,1,1385,run82
6,white3,d,1,1335,run82
6,joy,a,1,1435,run82
6,black5,a,1,1335,run82
6,white4,d,1,1435,run82
6,white2,d,1,1335,run82
6,white5,d,1,1385,run82
6,good,a,1,1435,run82
6,happy,a,1,1335,run82
6,pleasure,a,1,1385,run82
6,black3,a,1,1385,run82
6,love,a,1,1385,run82
6,agony,d,1,1435,run82
6,black4,a,1,1385,run82
6,bad,d,1,1385,run82
1,nasty,a,0,1545,run83
1,good,d,0,1345,run83
1,happy,a,1,1385,run83
1,bad,d,1,1385,run83
1,pleasure,a,1,1385,run83
1,love,a,1,1335,run83
1,hurt,d,1,1435,run83
1,evil,d,1,1335,run83
1,agony,d,1,1385,run83
1,joy,a,1,1435,run83
2,black4,a,0,1335,run83
2,white5,d,0,1435,run83
2,white1,a,1,1385,run83
2,black1,d,1,1385,run83
2,white2,a,1,1385,run83
2,black5,d,1,1385,run83
2,black2,d,1,1335,run83
2,white3,a,1,1435,run83
2,white4,a,1,1335,run83
2,black3,d,1,1435,run83
3,love,a,1,1385,run83
3,black4,d,1,1385,run83
3,happy,a,1,1385,run83
3,white4,a,1,1335,run83
3,hurt,d,1,1435,run83
3,bad,d,1,1335,run83
3,evil,d,1,1385,run83
3,black2,d,1,1385,run83
3,black1,d,1,1385,run83
3,agony,d,1,1385,run83
3,white2,a,1,1435,run83
3,white3,a,1,1335,run83
3,white1,a,1,1385,run83
3,nasty,d,1,1435,run83
3,joy,a,1,1385,run83
3,black3,d,1,1385,run83
3,black5,d,1,1335,run83
3,good,a,1,1435,run83
3,white5,a,1,1335,run83
3,pleasure,a,1,1385,run83
4,block4,w,0,675,run83
5,white4,a,0,1445,run83
5,black5,d,0,1345,run83
5,black3,a,1,1385,run83
5,white3,d,1,1385,run83
5,black2,a,1,1385,run83
5,white1,d,1,1385,run83
5,black4,a,1,1385,run83
5,black1,a,1,1335,run83
5,white5,d,1,1435,run83
5,white2,d,1,1335,run83
6,black5,a,1,1435,run83
6,white5,d,1,1385,run83
6,white1,d,1,1335,run83
6,happy,a,1,1435,run83
6,black1,a,1,1335,run83
6,joy,a,1,1385,run83
6,white4,d,1,1435,run83
6,good,a,1,1385,run83
6,agony,d,1,1385,run83
6,hurt,d,1,1335,run83
6,white2,d,1,1385,run83
6,evil,d,1,1385,run83
6,nasty,d,1,1385,run83
6,bad,d,1,1385,run83
6,white3,d,1,1385,run83
6,black3,a,1,1435,run83
6,black4,a,1,1335,run83
6,black2,a,1,1385,run83
6,pleasure,a,1,1385,run83
6,love,a,1,1385,run83
1,love,d,0,1545,run84
1,evil,a,0,1345,run84
1,bad,d,1,1385,run84
1,hurt,d,1,1335,run84
1,good,a,1,1435,run84
1,pleasure,a,1,1335,run84
1,happy,a,1,1385,run84
1,agony,d,1,1435,run84
1,nasty,d,1,1335,run84
1,joy,a,1,1435,run84
2,white1,d,0,1385,run84
2,black5,a,0,1385,run84
2,white2,a,1,1335,run84
2,black3,d,1,1435,run84
2,white4,a,1,1385,run84
2,black2,d,1,1385,run84
2,black1,d,1,1335,run84
2,white3,a,1,1435,run84
2,white5,a,1,1335,run84
2,black4,d,1,1435,run84
3,nasty,d,1,1335,run84
3,black4,d,1,1385,run84
3,white5,a,1,1435,run84
3,love,a,1,1335,run84
3,white2,a,1,1385,run84
3,evil,d,1,1435,run84
3,bad,d,1,1335,run84
3,black3,d,1,1385,run84
3,good,a,1,1435,run84
3,white4,a,1,1335,run84
3,agony,d,1,1435,run84
3,black5,d,1,1335,run84
3,happy,a,1,1435,run84
3,black2,d,1,1385,run84
3,black1,d,1,1335,run84
3,white1,a,1,1435,run84
3,white3,a,1,1335,run84
3,hurt,d,1,1435,run84
3,pleasure,a,1,1385,run84
3,joy,a,1,1335,run84
4,block4,w,0,675,run84
5,white5,a,0,1445,run84
5,white1,d,1,1345,run84
5,white3,d,1,1335,run84
5,black4,d,0,1385,run84
5,black3,a,1,1435,run84
5,black2,a,1,1335,run84
5,white2,d,1,1435,run84
5,white4,d,1,1335,run84
5,black5,a,1,1435,run84
5,black1,a,1,1335,run84
6,bad,d,1,1435,run84
6,black2,a,1,1385,run84
6,good,a,1,1335,run84
6,black3,a,1,1385,run84
6,white3,d,1,1435,run84
6,love,a,1,1385,run84
6,black1,a,1,1335,run84
6,white1,d,1,1435,run84
6,white5,d,1,1335,run84
6,white2,d,1,1385,run84
6,agony,d,1,1385,run84
6,black4,a,1,1435,run84
6,nasty,d,1,1385,run84
6,pleasure,a,1,1385,run84
6,joy,a,1,1335,run84
6,happy,a,1,1385,run84
6,black5,a,1,1385,run84
6,hurt,d,1,1435,run84
6,white4,d,1,1335,run84
6,evil,d,1,1385,run84
1,joy,d,0,1545,run85
1,happy,a,1,1345,run85
1,nasty,a,0,1335,run85
1,good,a,1,1385,run85
1,pleasure,a,1,1385,run85
1,evil,d,1,1435,run85
1,bad,d,1,1335,run85
1,love,a,1,1435,run85
1,agony,d,1,1385,run85
1,hurt,d,1,1335,run85
2,white3,d,0,1385,run85
2,black4,a,0,1435,run85
2,black1,d,1,1385,run85
2,white4,a,1,1385,run85
2,black3,d,1,1385,run85
2,black2,d,1,1335,run85
2,black5,d,1,1385,run85
2,white1,a,1,1435,run85
2,white2,a,1,1335,run85
2,white5,a,1,1385,run85
3,evil,d,1,1435,run85
3,joy,a,1,1385,run85
3,black1,d,1,1385,run85
3,good,a,1,1385,run85
3,white5,a,1,1335,run85
3,black2,d,1,1435,run85
3,pleasure,a,1,1385,run85
3,black5,d,1,1385,run85
3,agony,d,1,1335,run85
3,love,a,1,1435,run85
3,hurt,d,1,1385,run85
3,black3,d,1,1335,run85
3,bad,d,1,1385,run85
3,white1,a,1,1435,run85
3,black4,d,1,1385,run85
3,white3,a,1,1385,run85
3,white4,a,1,1335,run85
3,happy,a,1,1385,run85
3,white2,a,1,1385,run85
3,nasty,d,1,1435,run85
4,block4,w,0,625,run85
5,white4,a,0,1445,run85
5,white3,d,1,1345,run85
5,white1,d,1,1335,run85
5,white5,d,1,1385,run85
5,black5,d,0,1385,run85
5,black4,a,1,1435,run85
5,white2,d,1,1385,run85
5,black3,a,1,1385,run85
5,black1,a,1,1335,run85
5,black2,a,1,1385,run85
6,black5,a,1,1385,run85
6,joy,a,1,1385,run85
6,evil,d,1,1435,run85
6,love,a,1,1385,run85
6,bad,d,1,1385,run85
6,black3,a,1,1385,run85
6,nasty,d,1,1385,run85
6,white3,d,1,1335,run85
6,hurt,d,1,1385,run85
6,black4,a,1,1435,run85
6,agony,d,1,1385,run85
6,black1,a,1,1385,run85
6,white5,d,1,1385,run85
6,white4,d,1,1335,run85
6,white2,d,1,1385,run85
6,pleasure,a,1,1435,run85
6,black2,a,1,1335,run85
6,white1,d,1,1435,run85
6,good,a,1,1385,run85
6,happy,a,1,1335,run85
1,love,d,0,1545,run86
1,happy,a,1,1345,run86
1,nasty,a,0,1335,run86
1,pleasure,a,1,1385,run86
1,bad,d,1,1435,run86
1,evil,d,1,1335,run86
1,joy,a,1,1435,run86
1,agony,d,1,1385,run86
1,hurt,d,1,1335,run86
1,good,a,1,1435,run86
2,black1,a,0,1335,run86
2,black3,d,1,1435,run86
2,white1,d,0,1335,run86
2,white2,a,1,1435,run86
2,white3,a,1,1335,run86
2,black5,d,1,1435,run86
2,white4,a,1,1385,run86
2,white5,a,1,1335,run86
2,black4,d,1,1435,run86
2,black2,d,1,1335,run86
3,evil,d,1,1385,run86
3,joy,a,1,1435,run86
3,black5,d,1,1385,run86
3,hurt,d,1,1335,run86
3,agony,d,1,1385,run86
3,nasty,d,1,1385,run86
3,black1,d,1,1385,run86
3,bad,d,1,1385,run86
3,white2,a,1,1435,run86
3,black2,d,1,1385,run86
3,white1,a,1,1385,run86
3,love,a,1,1335,run86
3,happy,a,1,1385,run86
3,white3,a,1,1385,run86
3,white5,a,1,1385,run86
3,black4,d,1,1435,run86
3,good,a,1,1385,run86
3,pleasure,a,1,1335,run86
3,white4,a,1,1385,run86
3,black3,d,1,1435,run86
4,block4,w,0,625,run86
5,white4,a,0,1445,run86
5,black5,d,0,1345,run86
5,black4,a,1,1385,run86
5,white2,d,1,1385,run86
5,white3,d,1,1335,run86
5,black1,a,1,1435,run86
5,black2,a,1,1335,run86
5,white5,d,1,1435,run86
5,white1,d,1,1335,run86
5,black3,a,1,1435,run86
6,white1,d,1,1385,run86
6,black2,a,1,1385,run86
6,black5,a,1,1335,run86
6,love,a,1,1385,run86
6,happy,a,1,1385,run86
6,black1,a,1,1385,run86
6,nasty,d,1,1435,run86
6,white3,d,1,1335,run86
6,agony,d,1,1385,run86
6,joy,a,1,1435,run86
6,white4,d,1,1385,run86
6,evil,d,1,1335,run86
6,bad,d,1,1385,run86
6,hurt,d,1,1385,run86
6,black4,a,1,1435,run86
6,black3,a,1,1335,run86
6,white2,d,1,1435,run86
6,white5,d,1,1335,run86
6,good,a,1,1435,run86
6,pleasure,a,1,1335,run86
1,pleasure,d,0,1545,run87
1,hurt,a,0,1345,run87
1,nasty,d,1,1385,run87
1,happy,a,1,1385,run87
1,love,a,1,1335,run87
1,agony,d,1,1435,run87
1,bad,d,1,1335,run87
1,good,a,1,1435,run87
1,joy,a,1,1335,run87
1,evil,d,1,1435,run87
2,black1,a,0,1385,run87
2,black4,d,1,1385,run87
2,white1,d,0,1335,run87
2,white4,a,1,1435,run87
2,white5,a,1,1335,run87
2,white2,a,1,1385,run87
2,black2,d,1,1435,run87
2,black5,d,1,1335,run87
2,black3,d,1,1385,run87
2,white3,a,1,1435,run87
3,white2,a,1,1335,run87
3,joy,a,1,1385,run87
3,black4,d,1,1435,run87
3,nasty,d,1,1335,run87
3,hurt,d,1,1385,run87
3,white1,a,1,1435,run87
3,evil,d,1,1385,run87
3,agony,d,1,1335,run87
3,happy,a,1,1435,run87
3,white3,a,1,1335,run87
3,black3,d,1,1435,run87
3,pleasure,a,1,1385,run87
3,white4,a,1,1335,run87
3,black5,d,1,1435,run87
3,bad,d,1,1335,run87
3,good,a,1,1435,run87
3,white5,a,1,1335,run87
3,black1,d,1,1435,run87
3,love,a,1,1385,run87
3,black2,d,1,1385,run87
4,block4,w,0,625,run87
5,black1,d,0,1445,run87
5,white2,a,0,1345,run87
5,white3,d,1,1385,run87
5,black4,a,1,1385,run87
5,white1,d,1,1385,run87
5,black3,a,1,1385,run87
5,black2,a,1,1335,run87
5,black5,a,1,1385,run87
5,white5,d,1,1435,run87
5,white4,d,1,1335,run87
6,white4,,0,0,run87
6,good,a,1,1345,run87
6,joy,a,1,1335,run87
6,white5,d,1,1435,run87
6,black3,a,1,1385,run87
6,black1,a,1,1335,run87
6,evil,d,1,1435,run87
6,white2,d,1,1335,run87
6,happy,a,1,1435,run87
6,white1,d,1,1385,run87
6,black4,a,1,1385,run87
6,pleasure,a,1,1335,run87
6,black5,a,1,1385,run87
6,love,a,1,1385,run87
6,white3,d,1,1435,run87
6,agony,d,1,1335,run87
6,hurt,d,1,1385,run87
6,bad,d,1,1385,run87
6,black2,a,1,1435,run87
6,nasty,d,1,1385,run87
1,bad,a,0,1545,run88
1,love,d,0,1345,run88
1,nasty,d,1,1335,run88
1,hurt,d,1,1385,run88
1,evil,d,1,1385,run88
1,pleasure,a,1,1435,run88
1,joy,a,1,1335,run88
1,agony,d,1,1435,run88
1,good,a,1,1385,run88
1,happy,a,1,1335,run88
2,white5,d,0,1435,run88
2,white3,a,1,1385,run88
2,black2,a,0,1335,run88
2,black5,d,1,1435,run88
2,black3,d,1,1335,run88
2,white2,a,1,1435,run88
2,white1,a,1,1335,run88
2,black4,d,1,1435,run88
2,white4,a,1,1385,run88
2,black1,d,1,1385,run88
3,evil,d,1,1335,run88
3,black2,d,1,1385,run88
3,nasty,d,1,1385,run88
3,white2,a,1,1435,run88
3,white5,a,1,1335,run88
3,happy,a,1,1385,run88
3,joy,a,1,1385,run88
3,white4,a,1,1385,run88
3,pleasure,a,1,1385,run88
3,black4,d,1,1435,run88
3,white1,a,1,1385,run88
3,hurt,d,1,1385,run88
3,white3,a,1,1385,run88
3,good,a,1,1335,run88
3,agony,d,1,1435,run88
3,bad,d,1,1335,run88
3,love,a,1,1435,run88
3,black5,d,1,1385,run88
3,black3,d,1,1335,run88
3,black1,d,1,1385,run88
4,block4,w,0,675,run88
5,white2,a,0,1445,run88
5,black4,d,0,1345,run88
5,white4,d,1,1335,run88
5,white5,d,1,1385,run88
5,white3,d,1,1385,run88
5,white1,d,1,1385,run88
5,black1,a,1,1435,run88
5,black3,a,1,1335,run88
5,black5,a,1,1385,run88
5,black2,a,1,1385,run88
6,black4,a,1,1385,run88
6,white3,d,1,1435,run88
6,black2,a,1,1385,run88
6,pleasure,a,1,1335,run88
6,nasty,d,1,1435,run88
6,white2,d,1,1335,run88
6,good,a,1,1435,run88
6,black5,a,1,1335,run88
6,black1,a,1,1385,run88
6,bad,d,1,1435,run88
6,hurt,d,1,1335,run88
6,white1,d,1,1385,run88
6,agony,d,1,1385,run88
6,joy,a,1,1435,run88
6,evil,d,1,1385,run88
6,love,a,1,1385,run88
6,black3,a,1,1335,run88
6,white4,d,1,1435,run88
6,white5,d,1,1335,run88
6,happy,a,1,1435,run88
1,joy,d,0,1545,run89
1,good,a,1,1345,run89
1,pleasure,a,1,1335,run89
1,evil,a,0,1385,run89
1,agony,d,1,1435,run89
1,happy,a,1,1385,run89
1,hurt,d,1,1385,run89
1,nasty,d,1,1335,run89
1,bad,d,1,1385,run89
1,love,a,1,1435,run89
2,black5,a,0,1335,run89
2,white1,d,0,1435,run89
2,white3,a,1,1385,run89
2,white2,a,1,1335,run89
2,black1,d,1,1435,run89
2,white4,a,1,1385,run89
2,black2,d,1,1385,run89
2,white5,a,1,1385,run89
2,black3,d,1,1385,run89
2,black4,d,1,1335,run89
3,white1,a,1,1435,run89
3,white4,a,1,1335,run89
3,nasty,d,1,1435,run89
3,bad,d,1,1335,run89
3,black1,d,1,1385,run89
3,hurt,d,1,1385,run89
3,white2,a,1,1435,run89
3,white3,a,1,1335,run89
3,joy,a,1,1385,run89
3,black4,d,1,1435,run89
3,black3,d,1,1335,run89
3,good,a,1,1435,run89
3,evil,d,1,1385,run89
3,love,a,1,1385,run89
3,agony,d,1,1385,run89
3,white5,a,1,1385,run89
3,black2,d,1,1385,run89
3,happy,a,1,1385,run89
3,pleasure,a,1,1335,run89
3,black5,d,1,1435,run89
4,block4,w,0,625,run89
5,white3,a,0,1445,run89
5,white4,d,1,1345,run89
5,black3,d,0,1335,run89
5,white1,d,1,1385,run89
5,black1,a,1,1435,run89
5,black2,a,1,1335,run89
5,black5,a,1,1385,run89
5,white2,d,1,1435,run89
5,white5,d,1,1335,run89
5,black4,a,1,1435,run89
6,black4,,0,0,run89
6,joy,a,1,1295,run89
6,black1,a,1,1385,run89
6,hurt,d,1,1435,run89
6,white3,d,1,1335,run89
6,white4,d,1,1385,run89
6,pleasure,a,1,1435,run89
6,bad,d,1,1385,run89
6,black5,a,1,1385,run89
6,good,a,1,1335,run89
6,black3,a,1,1385,run89
6,love,a,1,1385,run89
6,white2,d,1,1435,run89
6,nasty,d,1,1335,run89
6,happy,a,1,1435,run89
6,agony,d,1,1385,run89
6,black2,a,1,1385,run89
6,white1,d,1,1385,run89
6,white5,d,1,1335,run89
6,evil,d,1,1385,run89
1,happy,d,0,1545,run90
1,good,a,1,1345,run90
1,evil,a,0,1335,run90
1,joy,a,1,1385,run90
1,agony,d,1,1435,run90
1,nasty,d,1,1335,run90
1,bad,d,1,1385,run90
1,love,a,1,1435,run90
1,hurt,d,1,1385,run90
1,pleasure,a,1,1385,run90
2,black5,a,0,1335,run90
2,black1,d,1,1435,run90
2,black2,d,1,1335,run90
2,black4,d,1,1385,run90
2,white5,d,0,1385,run90
2,white1,a,1,1435,run90
2,white3,a,1,1335,run90
2,white4,a,1,1385,run90
2,white2,a,1,1385,run90
2,black3,d,1,1435,run90
3,bad,d,1,1335,run90
3,joy,a,1,1435,run90
3,nasty,d,1,1385,run90
3,white1,a,1,1385,run90
3,white4,a,1,1335,run90
3,happy,a,1,1385,run90
3,black5,d,1,1435,run90
3,black2,d,1,1335,run90
3,evil,d,1,1385,run90
3,white3,a,1,1435,run90
3,pleasure,a,1,1335,run90
3,hurt,d,1,1435,run90
3,black1,d,1,1335,run90
3,black4,d,1,1385,run90
3,black3,d,1,1385,run90
3,agony,d,1,1385,run90
3,white5,a,1,1435,run90
3,good,a,1,1335,run90
3,white2,a,1,1385,run90
3,love,a,1,1385,run90
4,block4,w,0,675,run90
5,black3,d,0,1445,run90
5,black1,a,1,1345,run90
5,black5,a,1,1335,run90
5,black4,a,1,1385,run90
5,white3,a,0,1385,run90
5,white2,d,1,1435,run90
5,white5,d,1,1335,run90
5,white1,d,1,1385,run90
5,black2,a,1,1435,run90
5,white4,d,1,1385,run90
6,white2,d,1,1335,run90
6,joy,a,1,1435,run90
6,black5,a,1,1335,run90
6,agony,d,1,1435,run90
6,hurt,d,1,1335,run90
6,white5,d,1,1385,run90
6,evil,d,1,1385,run90
6,black4,a,1,1435,run90
6,black1,a,1,1335,run90
6,good,a,1,1385,run90
6,white4,d,1,1435,run90
6,white3,d,1,1335,run90
6,bad,d,1,1385,run90
6,white1,d,1,1385,run90
6,nasty,d,1,1385,run90
6,pleasure,a,1,1435,run90
6,happy,a,1,1335,run90
6,black3,a,1,1385,run90
6,black2,a,1,1385,run90
6,love,a,1,1385,run90
1,love,d,0,1545,run91
1,joy,a,1,1345,run91
1,nasty,a,0,1335,run91
1,evil,d,1,1435,run91
1,bad,d,1,1335,run91
1,happy,a,1,1435,run91
1,good,a,1,1335,run91
1,pleasure,a,1,1385,run91
1,agony,d,1,1435,run91
1,hurt,d,1,1335,run91
2,black4,a,0,1435,run91
2,black5,d,1,1385,run91
2,white5,d,0,1335,run91
2,white3,a,1,1435,run91
2,black2,d,1,1385,run91
2,black1,d,1,1335,run91
2,white4,a,1,1435,run91
2,white2,a,1,1335,run91
2,white1,a,1,1385,run91
2,black3,d,1,1435,run91
3,evil,d,1,1335,run91
3,black1,d,1,1385,run91
3,white3,a,1,1435,run91
3,white2,a,1,1335,run91
3,nasty,d,1,1435,run91
3,white1,a,1,1385,run91
3,pleasure,a,1,1335,run91
3,black3,d,1,1435,run91
3,white5,a,1,1385,run91
3,love,a,1,1335,run91
3,black2,d,1,1435,run91
3,black5,d,1,1335,run91
3,good,a,1,1435,run91
3,happy,a,1,1335,run91
3,white4,a,1,1385,run91
3,black4,d,1,1435,run91
3,hurt,d,1,1335,run91
3,bad,d,1,1385,run91
3,agony,d,1,1385,run91
3,joy,a,1,1435,run91
4,block4,w,0,625,run91
5,black4,d,0,1445,run91
5,black2,a,1,1345,run91
5,white4,a,0,1335,run91
5,black5,a,1,1385,run91
5,black1,a,1,1385,run91
5,black3,a,1,1385,run91
5,white2,d,1,1435,run91
5,white5,d,1,1335,run91
5,white1,d,1,1385,run91
5,white3,d,1,1385,run91
6,pleasure,a,1,1435,run91
6,love,a,1,1335,run91
6,white5,d,1,1435,run91
6,hurt,d,1,1335,run91
6,white3,d,1,1385,run91
6,nasty,d,1,1385,run91
6,bad,d,1,1385,run91
6,white1,d,1,1385,run91
6,black3,a,1,1435,run91
6,evil,d,1,1385,run91
6,white2,d,1,1335,run91
6,happy,a,1,1435,run91
6,good,a,1,1335,run91
6,black4,a,1,1385,run91
6,black1,a,1,1385,run91
6,joy,a,1,1385,run91
6,black5,a,1,1385,run91
6,white4,d,1,1435,run91
6,agony,d,1,1335,run91
6,black2,a,1,1435,run91
1,pleasure,d,0,1545,run92
1,love,a,1,1345,run92
1,happy,a,1,1335,run92
1,bad,a,0,1385,run92
1,evil,d,1,1435,run92
1,nasty,d,1,1335,run92
1,good,a,1,1435,run92
1,joy,a,1,1335,run92
1,agony,d,1,1435,run92
1,hurt,d,1,1335,run92
2,white1,d,0,1385,run92
2,black3,a,0,1435,run92
2,black5,d,1,1385,run92
2,black2,d,1,1335,run92
2,white2,a,1,1435,run92
2,white3,a,1,1335,run92
2,white4,a,1,1385,run92
2,white5,a,1,1385,run92
2,black1,d,1,1435,run92
2,black4,d,1,1335,run92
3,white2,a,1,1435,run92
3,nasty,d,1,1385,run92
3,black5,d,1,1335,run92
3,evil,d,1,1385,run92
3,hurt,d,1,1385,run92
3,white5,a,1,1435,run92
3,agony,d,1,1385,run92
3,love,a,1,1385,run92
3,bad,d,1,1385,run92
3,good,a,1,1385,run92
3,white3,a,1,1335,run92
